2512facb0a894642799ee37e53144bde;14d9613cc59349eb94a75740b037965b;museum;Corridoio Vasariano;FIRENZE;PIAZZALE DEGLI UFFIZI;PIAZZALE DEGLI UFFIZI;RT04801702025TO;43.767898;11.255377; 1429090035802
26626621db66ab084adfe8cf232c27df;8a95b2c04ec44fdc967a87bbcb410fba;museum;MUSEO DELLA MISERICORDIA;FIRENZE;PIAZZA DEL DUOMO;PIAZZA DEL DUOMO;RT04801701927TO;43.772609409269755;11.255517023034573; 1429093726315
26a5e92651e7bf06bffc63060fb03cfb;86e18ed4de834d9c8a68c4586be97018;museum;VILLA CORSINI A CASTELLO;FIRENZE;VIA DELLA PETRAIA;VIA DELLA PETRAIA;RT04801702676TO;43.81646618885318;11.232656271335433; 1429093694508
285eee86e542c7f0c6c72df2b2bb30c5;d8dc064a9b7b49469f2db7a93b98c51f;museum;musei.40;FIRENZE;PIAZZA DEL DUOMO;PIAZZA DEL DUOMO;RT04801701927TO;43.77307319136331;11.257792692594839; 1429176977058
2b65d6ac591055ed8231808804197579;fa7efbc53c964be4b96d1bd922e1d43a;museum;BATTISTERO DI SAN GIOVANNI BATTISTA;FIRENZE;PIAZZA DI SAN GIOVANNI;PIAZZA DI SAN GIOVANNI;RT04801701953TO;43.77315879964214;11.255053094898525; 1429181927548
2c2219392e6063188b7217575a0b1cc4;71a05ba079a64010b68e976a028ccd4b;museum;PALAZZO MEDICI RICCARDI;FIRENZE;VIA CAMILLO CAVOUR;VIA CAMILLO CAVOUR;RT04801702240TO;43.77524169466943;11.256030097090775; 1429092711976
30f2612a8bb74a84fcbe65cb3a61b6c6;ffa3462a513a47cdb6fcb48f886a3fa7;museum;TEST -Biblioteca Galileiana;FIRENZE;PIAZZA DEI GIUDICI;PIAZZA DEI GIUDICI;RT04801708062TO;43.76768273212171;11.256023021013986; 1429182889528
317896f5a78c9159d51dbf4e26dc5c49;ec147a8f326d4886992980bde0e41274;museum;musei.22;FIRENZE;VIA GIUSEPPE GIUSTI;VIA GIUSEPPE GIUSTI;RT04801703158TO;43.77678165058515;11.264543217473683; 1429179051376
329ea1859ecbbec521694f312f21196c;8da63dacf6c64e4eb5f13ac052700b34;museum;Museo degli Argenti;FIRENZE;PIAZZA DE PITTI;PIAZZA DEI PITTI;RT04801707345TO;43.765178;11.248342; 1429093753578
33cabcbc963b87c01fbff71223c8c697;1e9cfaf3813142ae9ec06fc0e319bd78;museum;Casa di Bettino Ricasoli;FIRENZE;VIA RICASOLI;VIA RICASOLI;RT04801703496TO;43.774227;11.25649; 1429090103417
355f9f5ada22435ee554e8572fff79f7;1e3dd299d4744c41b82a90a043c3d1ef;museum;musei.64;FIRENZE;VIA FEDERICO STIBBERT;VIA FEDERIGO STIBBERT;RT04801702937TO;43.791947381418225;11.255354810763123; 1429090100296
35c611ad529b88d81cadfe8cd4bfc1e8;36980f09cc924b2ea979f9c6bb1d39b6;museum;MUSEO GALILEO;FIRENZE;PIAZZA DE' GIUDICI;PIAZZA DEI GIUDICI;RT04801708062TO;43.76768273212171;11.256023021013986; 1429091223010
37945b10796e4e1e7601c47872c3d3e1;c9eb7f5c5fcf438abe2dc1669ddf6451;museum;Museo di Palazzo VecchioMOD3;FIRENZE;PIAZZA DELLA SIGNORIA;PIAZZA DELLA SIGNORIA;RT04801701941TO;43.769517;11.2556; 1429176730433
39a75ef0d321097462e5c43032a0b3aa;f1f57dcefcb84ce6b088eb6944d46bda;museum;CHIESA DI SANTA TRINITA;FIRENZE;PIAZZA DI SANTA TRINITA;PIAZZA DI SANTA TRINITA;RT04801701962TO;43.770035989281084;11.250981200191415; 1429181881429
3ac6170e4f134d7473e474ea160b2625;fdabd2b1d25342e0b68baa268a3a1a7b;museum;musei.70;FIRENZE;PIAZZA DELLA SIGNORIA;PIAZZA DELLA SIGNORIA;RT04801701941TO;43.769257319526524;11.255942677666754; 1429182845637
3b9cfd0e31369174ada9c2d55636b129;35f7a0a8058b4096be2ac89775df1679;museum;musei.74;FIRENZE;VIA DEL FORTE DI SAN GIORGIO;VIA DEL FORTE DI SAN GIORGIO;RT04801702503TO;43.7631971122613;11.254409506380663; 1429091217402
3bb102e3830326ad2c9909352a065356;1595d2544d4b411485e01ac432a680fb;museum;Museo di San Marco;FIRENZE;PIAZZA SAN MARCO;PIAZZA DI SAN MARCO;RT04801701954TO;43.777508;11.258964; 1429090039443
3bce55d1c20fdd1de6741da602d9f196;8f24f57cba464a919a29784379d1aa24;museum;musei.50;FIRENZE;VIA GIORGIO LA PIRA;VIA GIORGIO LA PIRA;RT04801703073TO;43.7783406301028;11.2598396915694; 1429093765911
3c248dd5bbc6e9187a98acb6811c0e6b;05ab67a571454b3581c9ab253aa3ee7f;museum;Museo del Bigallo;FIRENZE;PIAZZA SAN GIOVANNI;PIAZZA DI SAN GIOVANNI;RT04801701953TO;43.772808;11.255097; 1429089933859
3d2db23fb7ff4ca9b7791545ad76df40;259ba1d2370c44f38716bad059b3688d;museum;musei.57;FIRENZE;PIAZZA DI SANTA MARIA NOVELLA;PIAZZA DI SANTA MARIA NOVELLA;RT04801702010TO;43.77417150194436;11.249156310524034; 1429090148147
439c00f89041d46161494476d379c802;30d770930f6f4e60a096182b7866cab0;museum;Museo Nazionale del Bargello;FIRENZE;VIA DEL PROCONSOLO;VIA DEL PROCONSOLO;RT04801702583TO;43.770508;11.257864; 1429091170938
44e2fedfcd16b72c64c353e2da43aa78;87c77566a7e743aaa503eac66e18c195;museum;musei.753;FIRENZE;VIA DEL ROSSELLINO;VIA DEL ROSSELLINO;RT04801702595TO;43.78065090786745;11.328525064466199; 1429093702297
45e458d0c9e5bf53e34e7e2fed73a6b4;1d4bd6f9a5454901ac2612e7fd82ebf6;museum;Cupola;FIRENZE;PIAZZA DEL DUOMO;PIAZZA DEL DUOMO;RT04801701927TO;43.773254;11.256423; 1429090094575
476617441c003a525554b991b5b5b573;548e37e59efe49528c21dc20f637f6db;museum;musei.36;FIRENZE;PIAZZA DE PITTI;PIAZZA DEI PITTI;RT04801707345TO;43.76527361263458;11.24996827517074; 1429092227190
4afa9d9857716f8a825a1506c8ab6067;e5e9c7924325456bb3e78044cbd1ead1;museum;musei.79;FIRENZE;VIA ROMANA;VIA ROMANA;RT04801703500TO;43.76461190805779;11.246966126465077; 1429178997856
4fc522a99edfa609e86ced82c078eef7;aa9847f0742c4d62a38f2e735ca86b51;museum;BASILICA DI SANTA MARIA DEL FIORE (DUOMO);FIRENZE;PIAZZA DEL DUOMO;PIAZZA DEL DUOMO;RT04801701927TO;43.77315578084666;11.255751910798882; 1429095049151
511d2591804271a8bc9cd2766eeb5181;36ce4d3f49834bed931c1956f51006c2;museum;VILLA MEDICEA LA PETRAIA;FIRENZE;VIA DELLA PETRAIA;VIA DELLA PETRAIA;RT04801702676TO;43.81869025357329;11.23502408182847; 1429091223811
52b2934bb598ad54d6098d399b197f1c;9cd6b95831d445fd948adef39ebc8bfa;museum;musei.682;FIRENZE;PIAZZA SANTA FELICITA;PIAZZA DI SANTA FELICITA;RT04801702004TO;43.76699924081949;11.252482956608889; 1429093860684
56278f2ebd419e89b811c6dc728e1961;91d4a763f633403fb37487a305c5bec8;museum;MUSEO DI STORIA NATURALE - SEZIONE DI MINERALOGIA E LITOLOGIA;FIRENZE;VIA GIORGIO LA PIRA;VIA GIORGIO LA PIRA;RT04801703073TO;43.7783406301028;11.2598396915694; 1429093783437
58ab4963e391bc83c317f3c229056988;62a00e1718e64307a9b10a6c966ad028;museum;musei.23;FIRENZE;PIAZZA DE PITTI;PIAZZA DEI PITTI;RT04801707345TO;43.76527361263458;11.24996827517074; 1429092480792
5a6419083f1838a4328e5d869ee6c3ad;7dfd6bc9425746ea8f3cc1d6ceaee52b;museum;Museo Marino Marini;FIRENZE;VIA DELLA SPADA;VIA DELLA SPADA;RT04801702688TO;43.771908;11.250052; 1429093623105
5b67dfe77a9017a1e7220001b89cea31;23cfaa1c0cca47cfa5916278bbf37f6c;museum;Badia Fiorentina;FIRENZE;VIA DEL PROCONSOLO;VIA DEL PROCONSOLO;RT04801702583TO;43.770507;11.257735; 1429090138265
5f1a8190be31333afb6b471cb5fb8114;e58471e246954c768a831d90b6091524;museum;musei.681;FIRENZE;VIA DELLE PORTE SANTE;VIA DELLE PORTE SANTE;RT04801707039TO;43.75981918300975;11.26449062729077; 1429178993891
62101bec061e7cadcb9639f37733b0b3;27b020f82dad435a8db337272bc4fd02;museum;Museo di Storia Naturale, Orto Botanico  Giardino dei Semplici ;FIRENZE;VIA PIER ANTONIO MICHELI;VIA PIER ANTONIO MICHELI;RT04801703437TO;43.779411;11.261745; 1429091072400
62af54abbe1348c5a911626cbd144235;df9c0f5d791947ef8207103fe8c883ff;museum;musei.5;FIRENZE;PIAZZA DEL DUOMO;PIAZZA DEL DUOMO;RT04801701927TO;43.77283160554672;11.255685524189158; 1429178910639
6504e90995704e219784ce718706d6f8;dcd53a6ce7894ff9bd662c42b133e3a4;museum;"MUSEO DEL CICLISMO ""GINO BARTALI";FIRENZE;VIA CHIANTIGIANA;VIA CHIANTIGIANA;RT04801707432TO;43.740455112575965;11.293645139979855; 1429178876941
6540b356b05b922485f820b7e9537204;54d4c15a8f074f4aa7022e96752844be;museum;Museo di Storia Naturale, Sezione di Mineralogia e Litologia;FIRENZE;VIA GIORGIO LA PIRA;VIA GIORGIO LA PIRA;RT04801703073TO;43.777795;11.259892; 1429092235597
65c30971127b4312bf5a55573c1c39e1;806595eb8ac24130a3fe91f213dd4223;museum;BASILICA DELLA SANTISSIMA ANNUNZIATA;FIRENZE;PIAZZA DELLA SANTISSIMA ANNUNZIATA;PIAZZA DELLA SANTISSIMA ANNUNZIATA;RT04801702013TO;43.776771291118266;11.261038798981247; 1429093643227
67291657c5b52397c843a4a474a2db63;68bf0cd4fcf240bcb0096570d315e75c;museum;musei.25;FIRENZE;PIAZZA DE PITTI;PIAZZA DEI PITTI;RT04801707345TO;43.76527361263458;11.24996827517074; 1429092577469
6a8ba92b81c240b2167a167148fd83f8;841712daa5494cacaa5c3ebd78dcd639;museum;Marzocco di Donatello, Museo del Bargello;FIRENZE;VIA DEL PROCONSOLO;VIA DEL PROCONSOLO;RT04801702583TO;43.770509;11.257864; 1429093671789
6abd37c09fea6d101cc69f6c812ea680;97343a1c91df40338ecfc067bca093b3;museum;musei.61;FIRENZE;VIA DEL PROCONSOLO;VIA DEL PROCONSOLO;RT04801702583TO;43.77046042297548;11.257869377190355; 1429093817842
6b29a602e09b74a69c68ef2b27b2d689;1d55a7c748a043c79aa20cbd04f105ae;museum;Ercole e il Centauro;FIRENZE;CHIASSO DEI BARONCELLI;PIAZZA DEI BARONCELLI;RT04801708010TO;43.769308;11.255383; 1429090095095
6b58c871fc4ab23230d36c35003287cf;71df3c25a1e34498ab159f55812a9c09;museum;MUSEO DI ORSANMICHELE;FIRENZE;VIA DELL'ARTE DELLA LANA;VIA DELL'ARTE DELLA LANA;RT04801702626TO;43.770791969371594;11.254679984902918; 1429092718982
6b7e2fb304a9cd3a9a428f862e9ccd16;186f637d21ed4f5ba0f0ec6a876ccbc6;museum;Museo Stefano Bardini;FIRENZE;VIA DEI RENAI;VIA DEI RENAI;RT04801702442TO;43.765087;11.259193; 1429090061808
